id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
592885,Landing Page Submission,Direct Traffic,No,No,0,7.0,74,3.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
656962,API,Google,No,No,0,6.0,90,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
649095,Landing Page Submission,Google,No,No,0,4.0,14,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
622727,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
624747,Landing Page Submission,Direct Traffic,No,No,1,3.0,711,3.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
637257,Landing Page Submission,Direct Traffic,Yes,No,0,141.0,755,6.71,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,15.0,18.0,Yes
607688,Landing Page Submission,Direct Traffic,No,No,0,4.0,436,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
652050,Landing Page Submission,Google,No,No,1,6.0,294,6.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,16.0,18.0,No
638993,Landing Page Submission,Google,No,No,1,5.0,1421,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
629404,Landing Page Submission,Direct Traffic,No,No,0,6.0,295,2.0,Email Link Clicked,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,Yes
620189,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
582097,Landing Page Submission,Direct Traffic,No,No,0,2.0,1736,2.0,Email Link Clicked,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
647127,Landing Page Submission,Direct Traffic,No,No,0,17.0,682,5.67,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,16.0,No
597857,API,Google,No,No,0,2.0,96,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
599792,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,385,3.0,Email Bounced,Travel and Tourism,,No,No,No,No,No,No,,,Yes
587130,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,14.0,No
632338,Landing Page Submission,Google,No,No,1,3.0,797,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
632233,Landing Page Submission,Organic Search,No,No,0,3.0,24,3.0,Converted to Lead,Supply Chain Management,Student,No,No,No,No,No,No,16.0,16.0,Yes
609334,Lead Add Form,Reference,No,No,1,1.0,886,1.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
649082,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
638761,Landing Page Submission,Google,No,No,0,3.0,264,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
601803,Landing Page Submission,Google,No,No,1,7.0,29,2.33,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,No
618111,Landing Page Submission,Google,No,No,0,5.0,120,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
592556,Landing Page Submission,Google,No,No,0,4.0,173,4.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
598730,Landing Page Submission,Google,No,No,0,3.0,338,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
601636,API,Google,Yes,No,0,3.0,251,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
651043,Landing Page Submission,Organic Search,No,No,1,9.0,1047,9.0,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,15.0,14.0,Yes
595511,API,Chat,No,No,0,3.0,1440,1.5,Chat Conversation,Marketing Management,,No,No,No,No,No,No,15.0,15.0,No
583649,Landing Page Submission,Google,Yes,No,0,11.0,190,3.67,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,18.0,15.0,Yes
613854,Landing Page Submission,Google,No,No,0,6.0,425,6.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
659369,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
650311,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
592734,Landing Page Submission,Direct Traffic,No,No,0,3.0,372,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
622093,Landing Page Submission,Google,No,No,1,4.0,1179,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
592781,Landing Page Submission,Direct Traffic,No,No,0,2.0,621,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,18.0,Yes
601722,API,Google,No,No,0,7.0,469,7.0,Chat Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
659221,Landing Page Submission,Organic Search,Yes,No,0,5.0,100,5.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
590250,Landing Page Submission,Google,No,No,1,7.0,1148,7.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656354,API,Referral Sites,No,No,0,8.0,246,2.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
589033,Landing Page Submission,Direct Traffic,No,No,0,1.0,858,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
618977,Landing Page Submission,Google,No,No,0,2.0,106,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
656463,API,Google,No,No,0,2.0,376,2.0,Email Opened,,,No,No,No,No,No,No,12.0,15.0,No
644410,Landing Page Submission,Direct Traffic,No,No,0,3.0,37,3.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
588209,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
587314,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
604622,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
627769,Landing Page Submission,Organic Search,No,No,0,6.0,2,3.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
621638,Landing Page Submission,Google,No,No,0,3.0,757,3.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
629342,Landing Page Submission,Organic Search,No,No,0,3.0,300,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
602470,API,Organic Search,No,No,0,7.0,226,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
633143,Landing Page Submission,Direct Traffic,No,No,0,2.0,555,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
600329,Landing Page Submission,Google,No,No,0,3.0,246,3.0,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,,,No
630403,Landing Page Submission,Direct Traffic,No,No,0,4.0,204,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
597161,Landing Page Submission,Google,No,No,0,2.0,543,2.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
649733,Landing Page Submission,Direct Traffic,No,No,0,3.0,277,3.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
634997,Landing Page Submission,Google,No,No,0,3.0,605,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
630003,API,Google,No,No,0,3.0,1188,3.0,Page Visited on Website,International Business,,No,No,No,No,No,No,,,No
608539,Landing Page Submission,Google,No,No,1,8.0,396,2.67,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
652080,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
606387,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
619183,Landing Page Submission,Google,No,No,0,5.0,176,1.25,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
586175,Landing Page Submission,Google,No,No,0,6.0,1353,6.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,18.0,No
590389,Landing Page Submission,Organic Search,No,No,0,25.0,188,4.17,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
614205,API,Organic Search,No,No,1,4.0,1082,4.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
646241,Landing Page Submission,Google,No,No,1,3.0,512,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,No
635851,Landing Page Submission,Google,No,No,0,5.0,432,5.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
593090,Landing Page Submission,Organic Search,No,No,1,7.0,144,7.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
598067,Landing Page Submission,Google,No,No,0,3.0,298,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,No
603673,Landing Page Submission,Organic Search,No,No,1,14.0,297,7.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,Yes
629056,API,Chat,No,No,1,0.0,0,0.0,Email Link Clicked,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
604140,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
579928,Landing Page Submission,Google,No,No,1,9.0,287,3.0,Page Visited on Website,Media and Advertising,Student,No,No,No,No,No,No,15.0,19.0,No
640446,Landing Page Submission,Direct Traffic,No,No,1,5.0,1591,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
597749,Landing Page Submission,Organic Search,Yes,No,0,11.0,319,11.0,Email Bounced,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
631277,Landing Page Submission,Organic Search,No,No,0,3.0,27,3.0,Converted to Lead,Travel and Tourism,,No,No,No,No,No,No,,,Yes
628536,Landing Page Submission,Direct Traffic,No,No,1,4.0,1602,1.33,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
605250,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
579764,API,Google,No,No,0,6.0,228,6.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
641441,Lead Add Form,Click2call,No,No,1,15.0,1108,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
593211,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Healthcare Management,Student,No,No,No,No,No,No,14.0,13.0,No
590614,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
603772,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,576,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,Yes
603361,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,36,5.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
655128,API,Organic Search,No,No,0,5.0,442,5.0,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
639636,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,19.0,No
636191,Landing Page Submission,Google,No,No,0,3.0,1198,3.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
655382,API,Referral Sites,No,No,0,4.0,248,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
643634,Landing Page Submission,Google,No,No,0,5.0,266,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,17.0,No
601368,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613195,API,Google,No,No,1,2.0,916,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
651570,API,Google,No,No,0,6.0,234,6.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
632862,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
610717,Landing Page Submission,Google,No,No,1,3.0,995,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584514,Landing Page Submission,Direct Traffic,No,No,0,1.0,261,1.0,Converted to Lead,E-COMMERCE,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
632435,Landing Page Submission,Google,No,No,1,5.0,129,2.5,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
632341,Landing Page Submission,Direct Traffic,No,No,0,4.0,20,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
626813,Landing Page Submission,Organic Search,No,No,1,5.0,1063,5.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
586393,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
594547,Landing Page Submission,Direct Traffic,No,No,0,3.0,204,3.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
600690,Landing Page Submission,Direct Traffic,No,No,0,5.0,1252,2.5,Page Visited on Website,Operations Management,,No,No,No,No,No,No,,,Yes
579836,Landing Page Submission,Direct Traffic,No,No,0,1.0,1226,1.0,Converted to Lead,Supply Chain Management,,No,No,No,No,No,No,14.0,18.0,No
635453,API,Google,No,No,1,4.0,1850,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
659562,Landing Page Submission,Direct Traffic,No,No,0,4.0,161,2.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
585377,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
584303,API,Google,No,No,0,4.0,45,2.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
608852,API,Organic Search,No,No,1,8.0,10,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
619569,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
639099,Lead Add Form,Reference,No,No,1,2.0,961,2.0,Unreachable,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
646199,API,Google,No,No,1,3.0,1117,1.5,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
660558,Landing Page Submission,Organic Search,No,No,0,5.0,170,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
628464,Landing Page Submission,Direct Traffic,No,No,0,4.0,86,4.0,Email Opened,International Business,,No,No,No,No,No,No,,,Yes
632028,Landing Page Submission,Direct Traffic,No,No,0,1.0,44,1.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
658299,API,Referral Sites,No,No,0,2.0,457,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
647352,Landing Page Submission,Organic Search,No,No,0,5.0,190,5.0,Form Submitted on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
580250,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,236,1.0,Email Bounced,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
637675,Landing Page Submission,Google,No,No,0,4.0,439,4.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,No
615958,API,Google,No,No,0,3.0,502,1.5,Chat Conversation,,,No,No,No,No,No,No,,,No
631914,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
649262,API,Google,No,No,1,3.0,970,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
586385,Landing Page Submission,Direct Traffic,No,No,0,10.0,251,10.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,Yes
636452,Landing Page Submission,Google,No,No,1,8.0,1524,2.67,Chat Conversation,Human Resource Management,Student,No,No,No,No,No,No,15.0,20.0,No
638696,Landing Page Submission,Google,No,No,0,4.0,768,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,No
606491,Landing Page Submission,Google,No,No,0,5.0,439,5.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
655371,Landing Page Submission,Google,No,No,0,7.0,238,1.75,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
631467,Landing Page Submission,Google,No,No,1,14.0,17,14.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
586357,API,Google,No,No,0,3.0,752,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
615929,Landing Page Submission,Google,Yes,No,0,3.0,263,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
655450,API,Google,No,No,0,2.0,44,2.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
588844,Landing Page Submission,Direct Traffic,No,No,1,4.0,812,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
591333,Landing Page Submission,Organic Search,No,No,0,8.0,55,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
592425,Landing Page Submission,Direct Traffic,No,No,1,5.0,933,5.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,15.0,Yes
581506,Landing Page Submission,Referral Sites,No,No,1,9.0,1123,9.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
614007,API,Google,No,No,1,2.0,1177,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598463,API,Chat,No,No,0,1.0,101,1.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
591226,Landing Page Submission,Direct Traffic,No,No,1,2.0,1095,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
641633,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
619985,Landing Page Submission,Organic Search,No,No,0,3.0,452,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598294,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,335,3.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
632565,Landing Page Submission,Google,No,No,0,9.0,890,9.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
603680,Landing Page Submission,Direct Traffic,No,No,1,3.0,880,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
614204,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
588618,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
622488,API,Google,Yes,No,0,4.0,420,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
653933,Landing Page Submission,Direct Traffic,No,No,0,2.0,25,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
605722,API,Google,Yes,No,0,3.0,368,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
581712,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,153,2.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,14.0,13.0,Yes
642303,API,Google,No,No,1,4.0,1219,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590620,Landing Page Submission,Google,No,No,0,20.0,1334,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,11.0,15.0,Yes
628877,Landing Page Submission,Direct Traffic,No,No,0,5.0,329,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
653261,Landing Page Submission,Direct Traffic,No,No,1,2.0,813,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
627853,API,Google,No,No,0,2.0,1602,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
629786,API,Google,No,No,0,3.0,86,1.5,Email Link Clicked,,,No,No,No,No,No,No,,,No
593680,Landing Page Submission,Direct Traffic,No,No,0,6.0,55,3.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,13.0,14.0,Yes
651614,API,Referral Sites,No,No,1,13.0,1097,6.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,13.0,No
627808,Landing Page Submission,Direct Traffic,No,No,0,2.0,1360,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
590119,Landing Page Submission,Organic Search,Yes,No,0,2.0,71,2.0,Email Bounced,Finance Management,,No,No,No,No,No,No,14.0,16.0,No
617003,Landing Page Submission,Google,No,No,1,3.0,1019,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
600829,Landing Page Submission,Google,No,No,0,4.0,1382,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
641857,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
584292,Landing Page Submission,Google,No,No,0,6.0,195,2.0,SMS Sent,Operations Management,,No,No,No,No,No,No,13.0,17.0,No
615429,Landing Page Submission,Direct Traffic,No,No,1,2.0,1108,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
584032,Landing Page Submission,Direct Traffic,No,No,0,2.0,389,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,19.0,Yes
594482,Landing Page Submission,Google,No,No,1,4.0,1529,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
